cycle, observation, reward, action, explored, explore_rate, total reward, average reward
188, 1, 99, 2, 0, 0.00981473, 17612, 93.6809
189, 1, 99, 2, 0, 0.00981375, 17711, 93.709
190, 0, 99, 2, 0, 0.00981277, 17810, 93.7368
191, 1, 99, 2, 0, 0.00981178, 17909, 93.7644
192, 1, 99, 2, 0, 0.0098108, 18008, 93.7917
193, 1, 99, 2, 0, 0.00980982, 18107, 93.8187
194, 1, 99, 2, 0, 0.00980884, 18206, 93.8454
195, 1, 99, 2, 0, 0.00980786, 18305, 93.8718
196, 0, 99, 2, 0, 0.00980688, 18404, 93.898
197, 1, 99, 2, 0, 0.0098059, 18503, 93.9239
198, 1, 99, 2, 0, 0.00980492, 18602, 93.9495
199, 1, 99, 2, 0, 0.00980394, 18701, 93.9749
200, 1, 99, 2, 0, 0.00980296, 18800, 94
201, 1, 99, 2, 0, 0.00980198, 18899, 94.0249
202, 0, 99, 2, 0, 0.009801, 18998, 94.0495
203, 1, 99, 2, 0, 0.00980002, 19097, 94.0739
204, 1, 99, 2, 0, 0.00979904, 19196, 94.098
205, 1, 99, 2, 0, 0.00979806, 19295, 94.122
206, 1, 99, 2, 0, 0.00979708, 19394, 94.1456
207, 0, 99, 2, 0, 0.0097961, 19493, 94.1691
208, 1, 99, 2, 0, 0.00979512, 19592, 94.1923
209, 0, 99, 2, 0, 0.00979414, 19691, 94.2153
210, 1, 99, 2, 0, 0.00979316, 19790, 94.2381
211, 1, 99, 2, 0, 0.00979218, 19889, 94.2607
212, 1, 99, 2, 0, 0.0097912, 19988, 94.283
213, 1, 99, 2, 0, 0.00979022, 20087, 94.3052
214, 1, 99, 2, 0, 0.00978924, 20186, 94.3271
215, 1, 99, 2, 0, 0.00978826, 20285, 94.3488
216, 1, 99, 2, 0, 0.00978728, 20384, 94.3704
217, 1, 99, 2, 0, 0.00978631, 20483, 94.3917
218, 1, 99, 2, 0, 0.00978533, 20582, 94.4128
219, 1, 99, 2, 0, 0.00978435, 20681, 94.4338
220, 1, 99, 2, 0, 0.00978337, 20780, 94.4545
221, 0, 99, 2, 0, 0.00978239, 20879, 94.4751
222, 1, 99, 2, 0, 0.00978141, 20978, 94.4955
